step,ratio makespan
0,2.5074392447563323
5000,2.173077894073569
10000,1.9767909117408988
15000,1.7544064448771572
20000,1.7510534694285802
25000,1.6812174694501596
30000,1.725143116305361
35000,1.7211558880061493
40000,1.7038441564146865
45000,1.7066666186323873
50000,1.6886011549998718
55000,1.7130155885918832
60000,1.7114147273683742
65000,1.6996951267905935
